Time in Seconds,Stars (Max: 5),Weighted Rating,Price
22440.0,4.0,4.23410650459726,25.78
11820.0,4.5,3.9219733362813143,14.95
11160.0,5.0,4.795790545596741,14.95
19680.0,4.5,4.22683374526818,19.95
21060.0,4.5,4.5591262474866845,19.95
28800.0,5.0,3.713572066704308,18.88
27660.0,4.5,4.912654885736052,14.52
13800.0,3.0,2.772588722239781,14.95
19740.0,4.5,3.332204510175204,19.95
10800.0,2.0,2.5649493574615367,14.95
29160.0,3.5,3.912023005428146,22.49
37500.0,3.5,3.979681653901961,25.0
40800.0,4.5,4.406719247264253,30.08
23880.0,4.5,2.9444389791664403,16.35
26100.0,3.5,5.2284312390838705,24.06
44520.0,4.0,3.4965075614664802,17.19
57840.0,3.5,3.481240089335692,23.36
17280.0,3.5,4.663439094112067,14.95
18240.0,3.0,2.5649493574615367,21.48
25500.0,3.5,3.676300671907076,19.95
16380.0,3.5,3.091042453358316,14.95
10920.0,3.5,4.1588830833596715,14.95
35280.0,3.5,4.727387818712341,25.9
35460.0,3.5,4.663439094112067,20.0
14820.0,5.0,3.044522437723423,14.95
10980.0,5.0,5.303304908059076,11.66
25500.0,4.5,3.481240089335692,24.06
12420.0,3.0,2.9444389791664403,14.95
10800.0,5.0,5.5254529391317835,14.95
10980.0,4.0,2.833213344056216,14.95
11700.0,3.0,3.4339872044851463,14.95
11340.0,2.0,2.1972245773362196,14.95
39060.0,2.5,2.6026896854443837,24.95
28380.0,3.0,2.772588722239781,25.78
26700.0,4.0,4.48863636973214,19.95
75360.0,5.0,7.611347717403621,30.09
18420.0,5.0,4.875197323201151,19.95
15840.0,5.0,4.836281906951478,14.95
63060.0,4.5,4.1588830833596715,24.49
15600.0,5.0,5.5053315359323625,14.95
35880.0,4.5,5.0369526024136295,25.19
13080.0,4.5,4.350277936359301,14.95
35100.0,4.5,4.6913478822291435,15.56
46920.0,4.5,6.342121418721152,28.79
29760.0,4.0,2.833213344056216,19.95
27540.0,4.5,10.22408443999905,22.49
20280.0,4.0,3.044522437723423,19.95
18840.0,4.0,4.574710978503383,13.99
12180.0,4.0,4.8283137373023015,13.75
18360.0,5.0,4.836281906951478,19.95
36840.0,4.0,5.1298987149230735,25.78
18480.0,4.0,4.442651256490317,21.48
16080.0,4.5,2.9444389791664403,14.95
34680.0,4.5,7.13966033596492,17.19
56700.0,4.5,5.22305488204749,24.95
27240.0,4.0,8.131824785007195,18.0
13380.0,5.0,4.836281906951478,14.95
30000.0,5.0,4.330733340286331,19.96
42480.0,5.0,3.713572066704308,24.95
25020.0,4.5,3.332204510175204,19.95
11040.0,5.0,4.51085950651685,11.29
30900.0,4.0,5.342334251964811,20.0
36720.0,4.0,3.713572066704308,24.95
12540.0,5.0,3.713572066704308,14.95
15060.0,5.0,5.442417710521793,14.95
36960.0,3.5,3.676300671907076,25.78
24540.0,4.5,4.085976312551584,13.5
16020.0,5.0,4.61512051684126,14.95
21360.0,4.0,4.532599493153256,19.95
23580.0,4.0,6.150602768446279,19.79
12960.0,5.0,4.330733340286331,14.95
11400.0,4.0,3.8918202981106265,14.95
51120.0,5.0,3.044522437723423,24.95
13980.0,4.5,4.350277936359301,14.95
22560.0,4.0,5.484796933490655,13.48
16200.0,4.5,4.22683374526818,14.95
11580.0,4.0,4.394449154672439,14.95
14820.0,5.0,3.713572066704308,14.52
11220.0,5.0,3.713572066704308,14.95
27900.0,4.5,4.976733742420574,17.19
39120.0,3.5,4.400603020246817,24.95
10800.0,5.0,5.017279836814924,11.69
18060.0,4.5,4.460144413937834,19.95
20940.0,3.5,5.2284312390838705,24.06
19920.0,4.0,4.61512051684126,19.95
15480.0,4.0,6.255750041753367,24.06
23400.0,4.5,3.332204510175204,19.95
33300.0,4.0,3.713572066704308,19.95
17400.0,4.0,3.367295829986474,14.95
18060.0,4.5,5.949339620807311,19.95
24120.0,5.0,4.7535901911063645,19.95
16200.0,5.0,4.836281906951478,14.95
22440.0,4.5,4.1588830833596715,19.95
24300.0,4.5,3.332204510175204,15.75
32880.0,4.0,5.666426688112432,25.78
11340.0,4.0,3.6109179126442243,14.95
23340.0,5.0,3.044522437723423,19.95
40920.0,4.0,2.833213344056216,21.49
10860.0,3.0,3.2188758248682006,14.95
37440.0,3.0,2.5649493574615367,21.49
16440.0,3.5,3.481240089335692,14.95
28020.0,4.5,4.6491870714048655,19.95
12120.0,5.0,4.394449154672439,14.95
12240.0,4.0,3.4965075614664802,14.95
35160.0,3.5,3.58351893845611,24.3
11280.0,4.5,3.9219733362813143,14.95
22920.0,4.5,3.7256934272366524,19.95
12480.0,5.0,4.795790545596741,14.95
13140.0,4.5,4.605170185988092,14.95
11400.0,5.0,3.9318256327243257,14.95
46440.0,2.5,2.917770732084279,24.95
27600.0,4.5,8.410053315858335,17.99
27480.0,5.0,4.110873864173311,12.59
22500.0,5.0,5.420534999272286,15.75
29760.0,4.0,4.04305126783455,17.49
38460.0,4.0,6.900730664045173,20.25
37680.0,4.0,6.293419278846481,24.95
29940.0,5.0,5.420534999272286,25.19
34680.0,5.0,5.929589143389895,19.49
42960.0,4.5,5.120983351265121,20.25
22860.0,4.5,7.428927194802272,19.95
17280.0,4.5,4.5591262474866845,14.95
65400.0,4.5,6.160151912626133,20.2
20340.0,4.5,8.013177659578796,13.22
95520.0,4.5,7.376820968499896,30.09
74460.0,4.5,9.913289357508388,40.49
49320.0,4.5,7.436911859432851,21.49
36900.0,4.0,6.07073772800249,15.47
98160.0,5.0,6.608000625296087,29.95
81600.0,4.0,3.6109179126442243,29.95
58320.0,4.0,4.04305126783455,20.25
20640.0,4.5,5.147494476813453,13.99
41880.0,4.5,7.30081036701362,17.19
22740.0,4.5,6.259581464064923,19.95
72060.0,4.5,5.22305488204749,29.95
121620.0,4.5,4.7318028369214575,30.09
21120.0,4.5,5.31566600488265,13.5
64800.0,4.5,5.949339620807311,30.41
36000.0,4.5,5.53338948872752,21.49
32640.0,5.0,3.044522437723423,15.29
46800.0,4.5,9.26165116621061,20.25
18420.0,4.5,4.879006851617819,17.19
71220.0,4.5,5.53338948872752,17.43
40080.0,4.5,8.672057901977153,24.3
21060.0,4.0,4.174387269895637,15.56
56400.0,4.0,6.142037405587356,19.34
21840.0,5.0,3.044522437723423,13.75
46860.0,4.5,5.7120812774708964,29.95
32820.0,4.5,2.9444389791664403,21.49
32640.0,4.5,4.5591262474866845,19.95
43080.0,4.5,5.6185876285929695,21.49
25440.0,4.5,4.808111029984782,17.19
39900.0,4.5,7.1180162044653335,24.95
22140.0,4.5,6.18826412308259,15.75
26640.0,4.0,5.37989735354046,14.99
40860.0,4.5,7.099614540256581,25.19
30240.0,4.5,10.336113768706666,22.49
30540.0,4.5,5.7120812774708964,24.95
46500.0,4.5,7.528062913365125,20.25
27540.0,4.5,4.6491870714048655,23.24
64440.0,4.5,8.125778906530732,17.9
25800.0,5.0,5.62040086571715,18.0
50880.0,4.5,6.440148774336123,21.49
32880.0,4.0,5.262690188904886,25.19
60060.0,4.5,6.380969635637417,22.49
31080.0,5.0,4.110873864173311,15.27
14280.0,5.0,5.14166355650266,14.95
33180.0,4.0,9.591581091193483,15.47
41940.0,4.5,6.301702805273125,24.95
23220.0,4.5,5.270432163058501,17.19
17760.0,4.5,5.741399338227508,14.95
28980.0,3.5,5.973809611869261,17.19
29400.0,4.0,4.948759890378168,18.54
6360.0,5.0,4.875197323201151,13.49
48960.0,4.5,6.081076705797669,21.49
29280.0,4.5,9.019542996701185,15.47
52800.0,4.5,5.983936280687191,22.49
52140.0,3.5,3.7612001156935624,24.95
30660.0,4.5,4.406719247264253,19.95
20640.0,4.5,5.0072963928307415,13.5
30420.0,4.5,5.31566600488265,15.75
41160.0,5.0,4.394449154672439,24.95
41640.0,4.5,8.403016146353838,22.25
27960.0,4.5,6.081076705797669,17.19
53520.0,4.5,9.075150461914498,24.95
22680.0,4.0,7.661527081358517,15.56
18300.0,4.0,5.963579343618446,21.49
20700.0,5.0,7.212294468500341,20.0
40680.0,4.5,6.898714534329988,20.24
53520.0,4.5,5.198497031265826,21.49
113580.0,4.5,3.7256934272366524,39.95
23400.0,4.5,4.1588830833596715,15.75
32880.0,4.5,5.726847747587197,21.83
50520.0,4.5,5.726847747587197,21.49
42960.0,4.5,7.205263912251653,20.25
38460.0,4.0,5.37989735354046,23.54
32940.0,4.5,5.741399338227508,14.52
38880.0,4.0,6.481577129276431,18.0
22800.0,4.5,5.937536205082426,21.83
32280.0,4.0,7.44600149832412,20.0
71400.0,4.0,8.34687925374656,23.17
101820.0,4.5,6.9122451842549895,29.25
65760.0,4.5,5.741399338227508,24.95
45000.0,4.5,6.617402977974478,18.05
58260.0,4.0,7.253470382684528,29.95
35400.0,4.5,6.101439400316553,15.47
48600.0,4.0,6.645090969505644,18.91
36780.0,4.5,5.7120812774708964,24.95
48120.0,4.5,7.480992162869525,20.25
35700.0,4.5,7.1180162044653335,18.0
37020.0,4.0,2.833213344056216,17.44
57780.0,4.0,3.713572066704308,24.95
30420.0,4.5,5.198497031265826,14.99
69360.0,4.5,7.725109262996269,21.59
27300.0,4.5,5.459585514144159,16.82
29580.0,4.0,6.192362489474872,21.95
40080.0,4.5,8.94317962274515,19.28
36420.0,4.5,6.96460809057492,24.95
11220.0,4.5,4.290459441148391,11.66
30840.0,4.0,6.208590026096629,17.19
36840.0,4.0,6.22455842927536,25.0
54840.0,4.5,5.901266279189834,29.95
57060.0,4.5,7.830624326216415,22.49
29760.0,5.0,4.189654742026425,19.95
42360.0,4.5,9.071020831726772,25.19
22380.0,4.0,6.767343125265392,15.75
40020.0,4.0,6.089044875446846,24.95
21960.0,4.5,8.11102783819368,19.95
46020.0,4.0,6.052089168924417,17.19
24660.0,4.5,8.098794807896175,19.95
76500.0,5.0,4.663439094112067,29.95
88020.0,4.5,5.634789603169249,38.68
25200.0,5.0,5.25227342804663,19.79
13800.0,4.5,5.198497031265826,11.25
78720.0,4.5,4.976733742420574,29.95
89820.0,4.5,5.585374243605899,33.25
17400.0,4.0,5.831882477283517,17.09
22680.0,4.5,7.354042381610556,17.19
33300.0,4.5,7.390798521735676,18.0
24960.0,4.5,5.459585514144159,19.95
19320.0,4.5,6.880384082186005,14.61
40380.0,4.5,4.808111029984782,17.19
73380.0,4.5,9.068949603784192,29.95
15480.0,4.0,4.174387269895637,10.9
38580.0,4.0,6.660575149839686,15.56
49380.0,4.5,7.014365014040395,17.9
31200.0,4.0,7.368339686311381,20.0
27840.0,4.5,8.720215664734225,15.56
23280.0,4.5,5.440250862436703,17.19
39120.0,4.5,7.742835955430749,22.5
56340.0,4.5,8.916371914881694,20.25
57660.0,5.0,3.4339872044851463,25.19
32460.0,4.5,6.652863029353347,18.0
23940.0,4.0,7.632885505395133,17.5
35520.0,4.5,6.808487277323468,17.19
23400.0,4.0,4.8283137373023015,25.78
18540.0,4.5,3.332204510175204,19.95
18660.0,4.0,4.343805421853684,24.06
49080.0,4.5,7.69484807238461,21.49
43380.0,4.0,5.783825182329737,15.47
41100.0,4.0,5.579729825986222,17.62
48540.0,4.5,8.700181192753353,17.9
35100.0,4.5,8.47782846789396,21.83
42120.0,4.5,5.420534999272286,21.83
36960.0,5.0,4.875197323201151,21.49
31380.0,4.5,5.925591802957274,18.05
32580.0,4.5,7.976767097873956,21.83
36360.0,4.0,8.644882552557126,15.56
60780.0,4.0,7.786967002614872,24.74
15840.0,4.5,4.976733742420574,10.92
36360.0,4.0,5.855071922202427,18.0
50940.0,4.5,6.496020557860377,24.95
28020.0,4.0,4.394449154672439,19.95
20160.0,4.5,7.1252830915107115,13.75
29220.0,4.5,5.293304824724492,17.19
39180.0,4.5,6.736373662226517,21.83
49020.0,4.0,3.044522437723423,20.25
66000.0,4.5,6.461468176353717,25.19
75960.0,4.5,6.2422232654551655,27.0
19320.0,4.0,5.993961427306569,25.78
19980.0,4.0,6.411818267709897,13.22
45120.0,4.5,6.081076705797669,24.95
33120.0,4.5,5.120983351265121,25.19
39480.0,4.5,8.864958562725025,21.83
38400.0,4.0,4.890349128221754,19.49
34260.0,4.5,7.3880185971654875,19.95
41100.0,4.0,5.855071922202427,15.47
33360.0,4.5,7.860570785538664,19.29
37080.0,4.5,4.5591262474866845,21.49
47400.0,4.5,5.37989735354046,26.13
25980.0,4.5,6.852242569051878,15.75
50100.0,4.5,7.65728279297819,21.49
34920.0,4.5,5.22305488204749,19.49
31740.0,4.0,4.04305126783455,19.95
28380.0,4.5,7.577633832602728,17.19
29460.0,4.5,8.352318548226004,19.49
36060.0,4.5,5.585374243605899,25.19
40260.0,4.5,7.238137580965946,20.25
40020.0,4.5,7.238137580965946,24.95
27420.0,5.0,5.638354669333745,17.19
52140.0,4.5,7.909673096823729,24.95
30000.0,4.5,7.990576881743923,18.0
42540.0,4.5,4.406719247264253,21.49
44400.0,4.5,7.998167371084906,24.95
60660.0,4.5,7.17127272443462,17.96
41400.0,4.5,9.947025854550612,20.25
47700.0,4.5,5.91350300563827,24.95
37860.0,4.5,7.3188710585991155,20.24
29220.0,4.5,5.937536205082426,19.79
57000.0,4.0,5.3612921657094255,24.95
25320.0,4.5,5.726847747587197,13.22
28560.0,4.5,5.198497031265826,20.0
35760.0,4.5,6.921164965892054,20.24
47460.0,4.5,7.54723793495639,20.25
30060.0,5.0,3.044522437723423,21.9
31380.0,4.5,6.101439400316553,19.95
37560.0,4.5,4.976733742420574,17.19
36360.0,4.5,5.797576353942562,20.25
82800.0,4.5,9.863264337045257,23.13
28920.0,5.0,4.454347296253507,25.78
29220.0,4.5,5.0369526024136295,25.19
22260.0,4.5,9.032528630660057,13.5
38160.0,4.0,6.872128101338986,24.95
26340.0,4.5,6.2766434893416445,17.19
33060.0,4.5,6.773080375655535,25.19
15360.0,4.5,7.754481547470383,14.95
21540.0,4.0,7.393263094763838,17.5
13620.0,4.5,5.666426688112432,11.17
39840.0,5.0,5.655991810819852,18.88
34620.0,4.5,4.5591262474866845,15.39
45780.0,4.5,4.51085950651685,25.0
35880.0,4.5,4.5591262474866845,17.19
41700.0,4.5,5.53338948872752,21.83
63780.0,4.0,6.255750041753367,23.36
72300.0,4.5,2.9444389791664403,29.95
42420.0,4.0,5.746203190540153,17.9
25680.0,4.0,8.270013062273787,20.0
13440.0,4.5,4.879006851617819,14.95
22260.0,4.5,7.042286171939743,15.75
64260.0,4.0,7.110696122978827,24.95
37620.0,4.5,5.6507332535663855,19.49
58620.0,4.5,4.976733742420574,18.19
37620.0,4.0,3.6109179126442243,21.49
72480.0,4.5,4.605170185988092,29.95
58800.0,4.5,4.085976312551584,18.14
31200.0,4.5,8.81276902598712,14.61
45000.0,4.5,6.977281341630747,25.19
54360.0,4.0,7.611347717403621,19.34
48660.0,4.0,6.771935555839602,25.0
39420.0,4.5,8.59016480387206,25.0
52380.0,4.5,5.863631175598097,22.5
21660.0,4.5,6.309918278226516,13.75
31080.0,4.5,4.350277936359301,17.19
28020.0,4.5,6.365610971958719,17.19
56040.0,4.5,5.147494476813453,24.95
33360.0,4.5,7.3796321526095525,18.0
31500.0,4.5,8.389814262086407,18.0
40980.0,4.5,6.78332520060396,25.19
48180.0,4.0,8.254528881939745,25.0
24780.0,4.0,4.61512051684126,15.0
33960.0,4.0,8.347827345782498,20.0
37080.0,4.5,9.071537969095724,25.0
38040.0,4.5,5.8377304471659395,21.83
62280.0,4.5,4.406719247264253,30.41
21540.0,4.0,5.707110264748875,18.8
64980.0,4.0,3.970291913552122,19.46
14580.0,5.0,3.4339872044851463,11.17
87300.0,4.0,5.877735781779639,20.2
37560.0,4.0,7.094234845924755,17.19
42900.0,5.0,3.044522437723423,18.15
34800.0,4.0,4.61512051684126,17.19
39360.0,4.0,6.07073772800249,21.49
56400.0,4.0,7.360739903058278,21.6
84240.0,4.5,6.635290172335217,21.42
25920.0,5.0,5.545177444479562,15.75
21420.0,4.0,5.707110264748875,13.5
23880.0,4.5,6.0390635259072605,17.19
55440.0,4.5,6.461468176353717,24.95
31320.0,4.0,7.319202458767849,17.19
46320.0,4.5,9.067393362656249,33.9
26880.0,4.5,8.31115254800169,14.99
40560.0,4.5,3.332204510175204,17.19
61560.0,4.5,8.471253959474792,24.75
82920.0,4.0,2.833213344056216,31.16
42780.0,4.0,6.580639137284949,25.19
34620.0,4.0,7.837159650001675,18.0
67980.0,4.5,7.282417477935256,30.41
68580.0,4.0,4.653960350157523,24.95
59160.0,4.5,8.205081805041281,21.42
33240.0,4.0,9.221577003902171,15.47
43740.0,4.5,7.282417477935256,29.95
24600.0,4.0,6.829793737512425,14.61
59100.0,4.5,7.29776828253138,22.5
31380.0,4.5,6.720220155135295,15.75
36240.0,4.0,6.660575149839686,18.0
31260.0,4.5,6.410996912427582,19.49
58080.0,4.0,6.437751649736401,32.35
25980.0,4.0,4.859812404361672,15.98
35520.0,4.5,8.411054595354571,19.49
34920.0,4.0,4.8283137373023015,17.19
27300.0,4.0,7.198183577101943,15.75
19920.0,4.5,5.7698822763607245,13.07
30720.0,4.5,4.406719247264253,25.19
35700.0,4.5,8.81276902598712,19.95
34620.0,4.5,5.666426688112432,19.95
19680.0,5.0,4.836281906951478,19.95
68460.0,5.0,3.044522437723423,24.95
11700.0,5.0,3.58351893845611,14.95
12660.0,4.5,4.7318028369214575,14.95
24240.0,4.5,4.912654885736052,19.95
29040.0,4.5,6.285066562070753,17.19
47640.0,4.5,2.9444389791664403,24.95
21180.0,4.5,6.6814818346589995,13.75
45960.0,4.5,5.6507332535663855,21.9
24600.0,4.0,7.334981878871814,19.49
84960.0,4.5,6.762729506931879,25.79
76320.0,5.0,6.100318952020064,25.79
72540.0,5.0,3.58351893845611,29.95
10800.0,4.5,6.017375928892483,11.17
48660.0,5.0,4.2626798770413155,24.95
47400.0,4.5,6.956069139260688,30.09
22320.0,4.5,6.746999500102743,17.19
52080.0,3.5,3.091042453358316,21.49
31920.0,4.5,7.042286171939743,18.75
36900.0,4.0,6.013715156042802,24.06
46380.0,3.5,2.917770732084279,21.49
20940.0,5.0,7.273092595999522,13.75
22260.0,5.0,4.394449154672439,13.75
14340.0,4.0,3.713572066704308,14.95
17160.0,4.5,6.350012735428395,14.95
40500.0,4.5,4.770684624465665,24.95
11640.0,4.5,4.51085950651685,14.2
39780.0,4.5,5.420534999272286,21.49
11940.0,4.5,5.120983351265121,14.2
25140.0,4.0,5.220355825078324,19.49
10920.0,4.5,4.406719247264253,14.95
41820.0,5.0,3.828641396489095,20.99
28920.0,5.0,3.713572066704308,17.19
12360.0,4.5,5.247024072160486,14.95
16260.0,4.5,6.47543271670409,14.95
11040.0,5.0,3.828641396489095,14.95
11160.0,4.5,5.198497031265826,14.95
64080.0,4.5,3.481240089335692,49.9
26280.0,4.5,4.770684624465665,19.95
21480.0,4.5,5.065754593317335,15.75
29940.0,4.5,6.293419278846481,16.16
64320.0,4.0,3.367295829986474,24.95
32460.0,5.0,5.198497031265826,14.52
74700.0,3.5,4.310799125385514,29.95
21840.0,4.5,6.22455842927536,17.19
31200.0,4.5,3.7256934272366524,12.87
23580.0,4.0,5.484796933490655,20.0
27840.0,4.5,5.755742213586912,17.19
17880.0,5.0,4.51085950651685,14.95
21420.0,4.5,4.844187086458591,17.19
62220.0,4.0,2.833213344056216,24.95
72240.0,4.5,8.412054873292933,29.95
50520.0,4.5,3.332204510175204,20.99
27300.0,4.5,5.666426688112432,19.95
42600.0,4.5,5.198497031265826,24.95
66480.0,4.5,5.173320876373351,24.95
26760.0,4.0,3.970291913552122,17.19
23580.0,4.5,4.22683374526818,19.95
32880.0,4.5,6.4256790685021326,18.95
13800.0,5.0,5.831882477283517,14.95
11040.0,5.0,5.081404364984463,14.95
31740.0,4.5,8.420021279663963,18.0
35700.0,4.5,5.420534999272286,19.95
17760.0,4.5,5.6507332535663855,21.49
91020.0,4.0,5.652489180268651,27.26
28020.0,4.5,5.551019720103791,18.15
29340.0,4.5,6.017375928892483,19.95
54060.0,3.5,3.7612001156935624,24.95
25680.0,4.0,7.067319848653476,19.79
50220.0,4.5,6.017375928892483,23.2
22020.0,4.5,5.37989735354046,19.95
55800.0,5.0,5.62040086571715,23.45
11760.0,5.0,5.993961427306569,14.95
37500.0,4.5,7.042286171939743,24.95
37380.0,4.5,3.332204510175204,24.95
31560.0,4.0,8.716207971151853,20.0
58140.0,5.0,3.044522437723423,25.79
59640.0,4.0,2.833213344056216,24.95
94080.0,4.5,2.9444389791664403,29.95
84720.0,4.0,3.6109179126442243,29.95
25560.0,4.5,4.6491870714048655,19.95
28380.0,5.0,4.7535901911063645,19.95
38520.0,3.5,4.2626798770413155,24.95
38040.0,4.0,2.833213344056216,24.95
20640.0,4.5,5.270432163058501,14.03
11100.0,4.5,3.332204510175204,14.95
12480.0,5.0,5.5254529391317835,14.95
15960.0,5.0,3.044522437723423,14.95
25200.0,5.0,4.564348191467836,19.95
11040.0,4.5,4.6491870714048655,14.95
24180.0,4.5,7.018401799069201,19.95
12060.0,4.5,4.290459441148391,14.95
41160.0,4.5,4.5591262474866845,15.98
12840.0,3.5,3.367295829986474,14.95
50040.0,3.0,3.332204510175204,24.95
20940.0,4.5,5.5154428455366835,19.95
13860.0,5.0,4.836281906951478,14.95
10200.0,4.5,4.406719247264253,15.59
12540.0,5.0,5.755742213586912,14.95
12960.0,5.0,3.9318256327243257,14.95
15840.0,5.0,5.5254529391317835,14.95
26760.0,4.0,7.487173694213739,25.78
70140.0,5.0,4.61512051684126,24.95
14400.0,4.5,5.4785534168509695,14.95
34920.0,3.0,2.5649493574615367,19.95
25080.0,5.0,4.7535901911063645,19.95
37500.0,4.0,5.342334251964811,24.95
15480.0,5.0,4.02535169073515,10.88
25020.0,4.5,3.7256934272366524,15.56
52020.0,4.5,3.332204510175204,21.49
21600.0,4.0,3.2188758248682006,19.95
26700.0,3.5,3.2386784521643803,19.95
35100.0,4.5,3.481240089335692,19.95
26400.0,4.5,5.681877639268151,19.95
13620.0,5.0,4.912654885736052,14.95
17700.0,4.5,5.497168225293202,14.95
12120.0,3.5,5.351858133476067,14.95
35640.0,4.0,6.023447592961033,17.9
46860.0,4.5,2.9444389791664403,24.95
31380.0,4.5,5.568344503761097,19.95
21240.0,4.0,4.727387818712341,19.95
11040.0,5.0,3.044522437723423,11.7
25320.0,4.0,3.4965075614664802,19.95
18300.0,5.0,5.170483995038151,19.95
42000.0,4.5,5.358941988364472,24.95
28920.0,3.5,2.917770732084279,19.95
77280.0,4.5,2.9444389791664403,29.95
11100.0,5.0,3.58351893845611,14.95
12240.0,5.0,4.875197323201151,14.95
11460.0,4.0,3.4965075614664802,14.95
47520.0,5.0,4.394449154672439,24.95
12000.0,4.5,7.050122520269059,14.95
22020.0,4.5,4.1588830833596715,18.72
11160.0,4.5,4.007333185232471,14.95
11040.0,4.0,5.4680601411351315,14.95
22560.0,5.0,4.330733340286331,19.95
16380.0,4.0,3.044522437723423,14.95
32760.0,5.0,3.258096538021482,21.83
12360.0,5.0,4.875197323201151,17.12
39720.0,4.5,4.844187086458591,15.98
20760.0,4.0,5.771441123130016,19.95
10800.0,4.5,4.879006851617819,14.95
11040.0,4.5,5.247024072160486,14.95
33120.0,3.5,3.2386784521643803,17.19
22980.0,4.5,4.51085950651685,19.95
12600.0,4.5,6.131226489483141,14.95
37920.0,4.5,3.481240089335692,24.95
11400.0,4.0,5.53338948872752,14.95
10980.0,4.5,4.605170185988092,14.95
16500.0,4.5,3.7256934272366524,13.07
49800.0,4.0,2.833213344056216,24.95
31140.0,3.5,2.917770732084279,19.95
31620.0,4.0,3.8918202981106265,19.95
14040.0,4.5,4.22683374526818,14.95
12960.0,5.0,4.61512051684126,14.95
20580.0,4.0,5.198497031265826,19.95
23280.0,5.0,4.2626798770413155,19.95
11520.0,4.5,5.0369526024136295,14.95
21300.0,3.0,4.060443010546419,19.95
49140.0,3.5,7.2399325913204695,18.91
11340.0,5.0,5.225746673713202,14.95
44040.0,2.5,2.917770732084279,24.95
14100.0,3.0,4.007333185232471,14.95
22500.0,4.0,4.653960350157523,19.95
11040.0,4.5,3.332204510175204,15.59
13800.0,5.0,4.948759890378168,14.95
63060.0,5.0,7.086737934510577,24.95
19140.0,5.0,4.836281906951478,19.95
236280.0,4.5,4.350277936359301,34.39
12000.0,5.0,4.836281906951478,14.95
18360.0,5.0,4.875197323201151,19.95
18120.0,5.0,4.836281906951478,19.95
39960.0,4.5,4.945207488773801,20.25
41340.0,4.5,7.84129636426282,24.49
50400.0,4.5,6.293419278846481,17.9
19860.0,5.0,4.912654885736052,19.95
46860.0,4.5,5.568344503761097,21.49
34980.0,4.0,3.4965075614664802,19.95
40740.0,4.5,6.5489351786970165,17.19
27120.0,4.5,4.844187086458591,17.19
37320.0,4.5,3.481240089335692,17.19
22920.0,4.5,5.863631175598097,13.75
11340.0,4.5,5.666426688112432,14.95
28200.0,4.5,3.828641396489095,16.33
18060.0,5.0,5.303304908059076,19.95
34980.0,4.5,7.9996785794994505,15.56
34920.0,4.5,7.404583393104274,18.0
39180.0,3.5,4.356708826689592,21.49
32520.0,4.5,9.215278161005806,15.56
38760.0,3.5,4.871373226762748,17.19
15480.0,4.0,4.394449154672439,14.95
36900.0,4.5,4.844187086458591,21.49
15960.0,4.5,3.332204510175204,19.49
27600.0,4.5,5.459585514144159,16.35
24180.0,5.0,3.258096538021482,17.49
28260.0,4.5,5.459585514144159,17.19
33300.0,4.5,4.350277936359301,20.0
45960.0,4.5,8.881350075702725,21.49
38400.0,4.0,6.042632833682381,30.08
58380.0,4.5,5.31566600488265,21.49
60900.0,4.5,7.038344848685739,24.95
42840.0,4.0,6.645090969505644,15.56
36240.0,3.0,2.772588722239781,24.95
18480.0,5.0,4.875197323201151,19.95
32100.0,4.5,5.247024072160486,21.49
36180.0,4.5,5.065754593317335,17.19
30480.0,4.5,5.850764665004847,15.47
41640.0,4.5,3.1570004211501135,21.49
43440.0,4.5,6.720220155135295,20.25
27900.0,4.5,5.120983351265121,17.19
34080.0,4.5,7.613818684808629,21.49
61200.0,4.5,6.522827822091521,24.95
62400.0,4.0,2.833213344056216,25.79
48000.0,4.5,5.173320876373351,24.96
36240.0,4.5,6.197461939587221,24.95
44400.0,4.5,4.879006851617819,21.49
34020.0,4.5,8.400996397013726,17.19
19920.0,5.0,3.828641396489095,19.95
18060.0,5.0,4.875197323201151,19.95
15180.0,4.0,6.535241271013659,17.95
18480.0,5.0,4.875197323201151,19.95
19200.0,4.5,4.007333185232471,13.99
45360.0,4.5,3.481240089335692,17.9
47220.0,4.5,4.5591262474866845,21.49
14040.0,3.0,5.5093883366279774,14.95
24840.0,4.0,5.37989735354046,15.59
25260.0,4.5,5.37989735354046,19.95
20820.0,4.5,4.350277936359301,17.19
26820.0,4.5,7.002155954403621,19.95
27540.0,4.0,4.174387269895637,22.49
43440.0,4.0,6.46302945692067,21.49
38520.0,4.5,4.1588830833596715,21.49
13320.0,4.0,4.343805421853684,14.95
12480.0,5.0,5.351858133476067,14.95
35400.0,4.5,5.120983351265121,17.19
49740.0,3.5,2.70805020110221,24.95
37440.0,4.0,7.716460800176355,20.24
35340.0,4.5,9.48006211905097,19.95
14040.0,4.5,6.326149473155099,13.75
38040.0,5.0,3.4339872044851463,17.19
38520.0,5.0,7.061334366910438,24.95
51360.0,4.5,8.620651899784468,24.95
33060.0,4.5,6.574378247268227,18.0
37620.0,4.0,4.8283137373023015,21.49
41520.0,4.0,6.2324480165505225,17.99
46380.0,4.5,8.776630098427717,20.25
29160.0,4.5,7.315883504509785,29.95
62820.0,4.0,5.081404364984463,29.95
25680.0,4.5,5.53338948872752,19.95
61140.0,4.5,7.74478632987066,30.41
37260.0,4.0,6.2166061010848646,24.95
24120.0,4.5,2.9444389791664403,19.95
30000.0,5.0,3.4339872044851463,25.73
18420.0,5.0,4.875197323201151,19.95
